Loan_Amount,Interest_Rate,Tenure_Months,Credit_Score,Income,Employment_Type,Debt_to_Income_Ratio,Collateral_Value,Late_Payments,Missed_EMI_Count,Default,Risk_Score,Prob_Default
939465,11.98,12,512,100016,Salaried,0.13,848182,0,0,Yes,5.251610795606036,0.9947882323052127
583636,12.66,36,436,147681,Salaried,0.7,1925656,1,1,Yes,5.150601397607005,0.9942374810601372
991218,14.63,12,305,81253,Self-Employed,0.16,882566,1,0,Yes,8.154580050377627,0.9997126666233005
88102,8.74,48,318,106128,Self-Employed,0.87,428670,5,2,Yes,6.9887112166440515,0.9990786154061503
124460,17.96,48,577,174213,Salaried,0.16,1671401,5,2,Yes,3.3116571782817585,0.9648265625792581
1463354,17.7,24,217,176081,Salaried,1.1,849104,3,0,Yes,8.388205967708043,0.9997725166426931
1188506,13.8,36,565,142581,Salaried,0.87,289372,3,0,Yes,5.148696446230563,0.9942265567168082
1629665,8.39,36,560,125966,Salaried,0.66,14429,2,2,Yes,7.546035403733282,0.9994720787665013
1726014,14.16,36,725,152854,Salaried,0.59,1132870,2,0,No,4.093573763198869,0.9835941238416893
1826203,6.87,24,295,114352,Salaried,0.24,1426297,2,5,Yes,12.264504092626277,0.9999952838077414
229208,6.37,36,764,172005,Salaried,0.42,1232663,0,1,No,1.2969364408011395,0.7853189395646428
1253273,9.09,60,375,92154,Salaried,1.06,874506,2,1,Yes,9.296430334006121,0.9999082572488752
263945,11.55,12,770,154379,Salaried,1.09,1379656,1,0,No,0.9864162645178425,0.7283794866295189
281915,16.42,12,713,123297,Salaried,0.1,1260555,2,2,No,1.927607930444374,0.8729844174907307
777952,14.73,36,756,53346,Contractual,0.75,843810,2,1,No,5.187440951524014,0.9944447490990173
258124,14.91,72,465,127138,Self-Employed,0.89,37310,4,1,Yes,4.772579897434285,0.9916124167762017
487477,11.11,48,366,65772,Salaried,0.78,626115,4,0,Yes,7.249652344462689,0.9992900830123452
575830,10.15,48,898,55149,Salaried,0.19,199899,2,1,No,2.6825716060128015,0.9359903675340093
1382397,10.45,36,857,101700,Salaried,0.34,428472,2,2,No,4.473033923303834,0.9887161404036704
1276380,17.85,48,417,173598,Salaried,0.38,207500,4,0,Yes,6.000251218332008,0.9975279963982752
1804279,6.48,12,794,111758,Salaried,1.01,99862,2,2,Yes,6.467355285527659,0.9984490806715984
89081,16.4,48,229,143447,Salaried,0.61,1020498,4,1,Yes,6.4736341970669775,0.9984587732868878
768216,12.94,72,700,20695,Salaried,0.64,301033,0,0,Yes,11.813921800757026,0.9999925992499259
405249,11.26,48,546,54169,Self-Employed,1.13,1362148,0,1,Yes,5.198025986572886,0.9945029199688373
1318506,14.7,72,540,62947,Salaried,0.8,372646,2,5,Yes,10.87888644415143,0.9999811482591598
855497,11.84,60,589,193296,Salaried,1.09,430423,2,3,Yes,4.987085071600033,0.9932207405901019
567313,16.48,24,485,60865,Self-Employed,0.6,574543,3,3,Yes,7.112919028450944,0.9991861489637379
1313108,16.81,72,201,171625,Salaried,0.26,367968,3,2,Yes,8.888475625151736,0.999862049217566
662380,11.06,12,433,119501,Salaried,1.12,1271179,4,1,Yes,6.559198079235041,0.9985849835150327
1617908,9.32,48,713,75410,Salaried,0.6,791841,1,2,Yes,8.269779428015738,0.9997439238090841
1415413,13.11,24,534,118754,Salaried,0.3,1091014,2,0,Yes,6.163159767249946,0.9978988346155035
1387682,16.95,12,715,105895,Self-Employed,0.43,241482,1,1,No,4.64079609518863,0.9904422204491782
1126871,8.53,36,798,170888,Salaried,0.16,765598,1,0,No,2.051429037342197,0.8860919353718725
1112383,13.48,36,250,65705,Salaried,0.62,785372,5,1,Yes,11.603654567130862,0.9999908674326151
1534140,13.58,36,533,130700,Salaried,1.04,794301,1,2,Yes,6.975695230808467,0.9990665555567192
207504,14.8,48,622,88914,Salaried,1.13,494476,3,1,No,3.1987948804462736,0.9607889012280991
1336643,7.58,12,192,16881,Contractual,1.13,712222,1,4,Yes,31.954429654641313,0.9999999999999867
1583584,14.59,24,505,185639,Self-Employed,0.24,481153,0,0,Yes,4.88930133125762,0.9925295483994299
742440,16.91,48,546,62365,Salaried,0.52,1860966,1,1,Yes,6.01025961409979,0.9975525535431022
444540,8.16,36,858,94211,Salaried,0.13,1255950,0,2,No,1.5075671842990734,0.8187003837925931
1976275,8.85,60,426,171078,Salaried,1.04,1985848,1,1,Yes,7.984068337249676,0.9996592662335197
567923,17.66,48,278,56198,Contractual,0.49,1800266,3,1,Yes,8.47605866163683,0.9997916449658456
1265557,8.17,60,417,168903,Salaried,0.79,1730081,2,1,Yes,7.013007735208967,0.9991007121877519
794699,16.25,48,681,115649,Salaried,0.89,337766,1,0,No,2.953327163803117,0.9504205041187216
69870,11.91,36,461,162531,Salaried,0.57,1550531,3,1,Yes,4.2544661664543995,0.9859981659023872
1002082,8.97,48,606,178515,Salaried,0.44,1599306,3,2,No,4.952529913452651,0.9929840600352152
1301772,16.45,36,662,188388,Salaried,1.16,81948,0,2,No,3.846184056309319,0.9790856593500019
298683,11.34,36,808,151949,Salaried,1.16,254657,2,1,No,1.328703782190077,0.7906261443314907
1333253,12.18,60,436,54553,Salaried,0.42,1336316,1,1,Yes,11.22487725697945,0.9999866619618712
76790,10.31,36,474,150994,Salaried,0.63,1648655,2,1,Yes,4.105402309584045,0.9837839099922634
1741738,13.12,60,588,137778,Salaried,1.17,1615270,0,1,Yes,6.187154582008739,0.9979485494274378
861721,7.96,60,605,132018,Contractual,0.11,1089100,3,2,No,5.188856458967716,0.994452563443821
498345,10.69,72,318,150758,Salaried,0.55,154404,2,0,Yes,6.04084538355068,0.997626102365984
799074,17.63,72,342,47766,Salaried,0.21,110160,4,1,Yes,9.913511891303438,0.9999505011633837
1586038,9.1,36,629,47006,Self-Employed,0.66,1195412,1,1,Yes,12.438021259697342,0.9999960350813678
1638349,13.88,36,345,46422,Salaried,0.13,1731499,4,1,Yes,15.733086984619364,0.9999998530373159
1929490,9.9,48,748,131590,Self-Employed,0.55,480891,1,0,No,5.01386769511361,0.9933987144296738
1184764,15.28,36,653,27205,Self-Employed,0.34,1216018,1,0,Yes,14.097515040127426,0.9999992457302651
579036,7.57,48,798,169599,Salaried,0.69,1840070,0,2,No,1.98941091338982,0.8796808010832979
1840705,17.64,60,282,164515,Contractual,1.2,568933,4,2,Yes,9.646602741391362,0.9999353593691339
1763371,11.45,48,254,162596,Salaried,0.98,384903,4,1,Yes,9.851365400542859,0.999947327553417
840141,8.83,36,538,131477,Salaried,1.03,1317964,2,1,Yes,5.513173443517371,0.9959829144195318
698249,6.88,24,504,43202,Salaried,0.8,1972452,2,0,Yes,8.455393577457835,0.9997872954202867
1128931,8.04,36,859,192214,Salaried,0.15,1809345,2,0,No,1.4619908019186947,0.8118369739219301
761131,12.24,24,732,76692,Self-Employed,0.33,781608,2,0,No,3.669354874041621,0.9751408220248146
501015,10.04,72,336,35855,Self-Employed,1.12,1134077,4,1,Yes,10.143342815971739,0.9999606644611895
1504908,15.95,36,490,40095,Self-Employed,0.5,1166026,0,3,Yes,14.930900673400672,0.9999996722127285
206542,11.17,24,379,184796,Unemployed,0.21,1768407,4,1,Yes,5.398469378846584,0.9954968704932979
1271992,8.98,12,581,64241,Self-Employed,0.87,1814469,1,0,Yes,8.429760998946673,0.9997817739812005
355062,13.41,48,316,118119,Self-Employed,0.43,1327676,1,0,Yes,5.496290567139918,0.9959147981370478
1937232,14.48,48,370,67003,Salaried,0.4,957977,2,1,Yes,13.227118089239784,0.9999981989124668
1662162,8.0,36,347,109837,Salaried,1.2,931398,3,0,Yes,9.983229725259552,0.9999538344122777
1600284,8.01,12,624,109283,Salaried,1.04,1540710,2,0,Yes,6.801545578909803,0.9988891802426391
916651,6.44,36,387,162044,Self-Employed,0.55,1249234,7,0,Yes,7.41037426048892,0.9993954214908568
1160205,14.84,36,580,138805,Salaried,1.18,1589573,5,3,Yes,6.6428906979815805,0.9986984417831644
1426760,13.97,48,306,108846,Salaried,0.82,736618,2,0,Yes,8.93625161236977,0.9998684841441585
1591310,11.7,48,480,37927,Salaried,0.92,380572,3,1,Yes,16.680154270045087,0.9999999429965661
805195,16.13,36,402,135589,Salaried,0.13,1325930,2,1,Yes,5.769382721558043,0.996888030716599
340160,15.67,24,492,130657,Salaried,0.23,888513,2,1,Yes,3.94720403932944,0.9810571476993483
1646824,13.02,84,873,81630,Salaried,0.8,169746,2,1,No,5.857274898934216,0.9971491265098977
1918599,16.42,36,828,119428,Self-Employed,1.09,1567043,2,1,No,4.907136975137042,0.9926606383034465
263920,8.47,48,470,137035,Salaried,0.79,100025,2,2,Yes,5.187946066090172,0.9944475388521163
1988341,7.34,24,836,198419,Self-Employed,0.25,1459525,1,0,No,2.834609446003995,0.9445176512711599
1341380,9.24,36,550,141244,Salaried,0.23,1199728,0,1,Yes,5.571069694995894,0.9962080272299969
1475541,6.69,12,545,84518,Salaried,1.03,1543992,5,1,Yes,9.541991421945621,0.9999282313777282
1559433,12.37,48,341,191355,Salaried,0.25,184484,5,1,Yes,8.003993820386194,0.9996659860802979
1921403,17.24,84,840,96326,Salaried,0.67,1959484,1,1,No,5.515396826055963,0.9959918002561918
1603068,6.47,36,715,158277,Salaried,0.14,190043,2,0,No,4.305306390062991,0.9866829867554284
703983,7.47,12,679,135243,Salaried,0.19,846278,0,0,No,2.72509579423704,0.9384913482923092
1514492,11.43,12,443,27748,Salaried,0.84,1114056,1,1,Yes,20.427566599394545,0.9999999986559343
871052,17.21,36,324,167169,Salaried,0.86,767128,2,1,Yes,6.53301550227614,0.9985474999839568
1857150,9.79,24,372,149164,Salaried,0.48,315104,0,0,Yes,7.891283719038553,0.9996261506459276
178148,12.09,12,392,68311,Self-Employed,0.34,234622,2,1,Yes,5.290868871777606,0.9949878665095663
1905567,6.5,60,541,37692,Self-Employed,1.0,434368,4,4,Yes,20.51521489971347,0.999999998768724
1584837,7.78,36,540,139954,Salaried,0.34,1469042,3,0,Yes,6.584862173761854,0.9986207871465546
1454116,17.84,36,457,169934,Unemployed,0.7,1920773,3,2,Yes,6.690417024648785,0.9987587781448422
1291290,17.58,72,531,145035,Salaried,1.17,1690129,5,0,Yes,5.86398976109215,0.9971681515748788
781899,6.06,24,538,94507,Self-Employed,0.26,1883145,3,0,Yes,5.8010351931602955,0.9969846972856063
333876,17.42,84,420,95152,Self-Employed,1.13,737371,6,1,Yes,5.952994338882349,0.9974086829505155
309747,13.67,36,498,19926,Self-Employed,0.3,1167498,1,1,Yes,7.764293134598012,0.9995755505642454
665650,16.42,72,436,18969,Salaried,0.72,516576,4,1,Yes,14.787106173230008,0.9999996215214935
473570,11.46,48,638,50733,Salaried,0.51,1694144,0,1,No,4.569366625273491,0.9897417990862021
325987,12.19,60,728,84855,Salaried,1.16,1488204,2,2,No,3.020675063343351,0.9534994657669282
1077512,11.87,84,280,56743,Salaried,0.4,1354596,4,1,Yes,11.767634700902903,0.9999922486415981
688353,14.0,36,841,145193,Salaried,0.54,880979,2,0,No,0.9616188429653402,0.7234458073560076
908158,7.68,84,254,185948,Salaried,1.18,729024,3,1,Yes,8.257180588121411,0.9997406779788819
67640,6.36,36,531,122445,Salaried,0.69,836659,0,1,Yes,3.501723386010045,0.9707367650355732
102528,9.7,36,734,35323,Salaried,0.65,1736386,0,1,No,1.8824420821183554,0.8678913773093021
1923421,14.46,36,683,31428,Self-Employed,0.38,1133009,2,0,Yes,19.37726155021,0.9999999961579569
309214,8.42,48,578,49578,Contractual,0.87,73704,5,2,Yes,6.037409213764169,0.9976179506840478
1937646,14.08,24,493,101486,Contractual,0.12,531149,1,0,Yes,8.372489223472531,0.9997689139338836
1020240,17.64,48,833,79140,Salaried,0.15,238366,1,1,No,3.2274753601213035,0.9618552324672327
551108,7.13,48,817,122325,Self-Employed,0.76,324058,2,0,No,1.7914164111996729,0.8571008448903814
684421,14.07,60,484,98829,Contractual,0.48,1112464,2,0,Yes,5.157091597607991,0.9942745464182712
1467077,11.33,60,591,21364,Salaried,1.15,865718,1,2,Yes,23.70698948386694,0.999999999949396
1822802,16.42,36,634,143867,Salaried,1.09,585581,0,0,No,5.028681492860304,0.993495152359633
1248735,8.13,36,260,181421,Contractual,0.89,213596,3,3,Yes,9.443423575550792,0.9999207975069061
1271078,14.31,36,348,146763,Salaried,1.0,68515,1,1,Yes,7.425725710839926,0.999404626287803
205576,16.06,24,381,110598,Salaried,0.83,416740,1,1,Yes,4.841297003562452,0.9921650657277354
974618,17.34,12,632,191968,Salaried,0.24,269209,1,1,No,2.9540944740790134,0.9504566483360711
915291,14.2,36,856,72062,Salaried,0.94,1741620,2,1,No,3.74309796194018,0.9768671721882376
936089,11.97,36,634,159933,Self-Employed,0.33,1661584,2,2,No,4.250402159029093,0.9859419481404865
978479,13.41,84,831,103302,Self-Employed,0.46,1213013,2,1,No,2.8981071324853342,0.9477527863638838
1109599,16.43,48,520,78928,Salaried,1.0,1893884,0,2,Yes,7.34834422933982,0.9993567568008572
595735,12.85,36,436,56347,Salaried,0.69,941208,3,1,Yes,7.516950435101544,0.9994565071873361
438043,6.36,48,228,18121,Salaried,1.05,188929,4,0,Yes,14.161967330721264,0.9999992928111118
1384679,17.17,24,505,98793,Salaried,0.33,1185270,1,1,Yes,6.955955467492636,0.999047964236075
116203,14.27,36,259,43164,Salaried,0.77,870229,5,2,Yes,7.636471643035863,0.9995177047379714
955588,14.12,48,358,40491,Contractual,0.19,241540,2,1,Yes,11.699336296954879,0.9999917007432573
210775,8.59,36,873,74222,Salaried,0.81,1017507,1,2,No,1.2301040976170587,0.773836793267786
1107913,13.91,36,644,169237,Salaried,0.94,1664005,3,0,No,3.8407886149797816,0.9789748912166931
620715,10.73,84,871,18748,Self-Employed,0.74,1012211,2,0,Yes,9.524332799943105,0.999926952880302
1613299,13.81,72,421,41553,Salaried,0.39,246476,1,2,Yes,15.942693921016534,0.999999880827527
1422249,7.28,48,778,131547,Self-Employed,0.13,1029237,2,0,No,3.8088485788349407,0.9783073115426074
414167,13.89,48,395,75380,Self-Employed,0.23,996836,1,2,Yes,6.132816529583444,0.9978342415092186
1445385,17.99,48,467,59331,Self-Employed,0.78,1413110,4,1,Yes,11.15124714735973,0.9999856428359675
1728651,6.58,24,415,135617,Salaried,1.13,1407576,3,2,Yes,9.477636375478983,0.9999234612123251
737281,17.73,36,271,54560,Salaried,0.33,1901209,3,2,Yes,9.898464442815248,0.9999497507377808
1394027,10.88,12,410,68865,Salaried,0.91,425910,5,1,Yes,11.33020198939955,0.9999879953201194
470571,16.45,36,860,192758,Salaried,1.05,1924774,1,1,No,0.28154249542604365,0.5699243466052029
1225592,15.39,48,445,90910,Self-Employed,0.67,22995,3,1,Yes,8.079913155868441,0.9996903979534143
841267,12.8,24,304,150747,Self-Employed,0.84,878752,3,0,Yes,7.003529834756247,0.9990921560823625
1643023,14.86,84,519,92986,Self-Employed,1.0,1653005,5,1,Yes,9.172538840972477,0.9998961582744849
547562,16.54,72,616,25068,Contractual,0.39,1712355,2,1,Yes,8.470586724110419,0.999790501974629
1801541,10.85,60,803,69460,Self-Employed,0.43,441168,0,2,Yes,8.318747528553603,0.999756158321034
433934,9.92,48,347,115766,Salaried,0.1,1040532,2,0,Yes,5.767844847940386,0.9968832561468987
1990624,14.01,72,558,61418,Salaried,1.16,689197,4,3,Yes,13.939825409489075,0.9999991168990285
1963760,15.69,24,435,41206,Self-Employed,1.11,1119375,1,0,Yes,17.783641193030142,0.9999999810912529
367428,15.15,60,387,143180,Salaried,0.94,1752813,4,1,Yes,5.713358918843414,0.996709300243449
1417763,15.57,24,549,15287,Salaried,0.19,499471,2,1,Yes,30.41141489500883,0.999999999999938
1092892,11.23,60,613,37337,Salaried,0.59,1880695,1,2,Yes,11.451472074171287,0.9999893663037562
740907,15.81,36,667,166738,Self-Employed,0.21,755027,2,2,No,3.1295620494428382,0.9580958135315464
1982015,7.44,72,509,147233,Salaried,0.12,1085852,2,3,Yes,8.476527368185122,0.9997917425799987
132844,12.53,72,779,115667,Self-Employed,0.78,1607387,2,1,No,1.1223845017737701,0.7544307491231336
1650396,6.07,24,449,105071,Self-Employed,1.16,1245703,3,1,Yes,9.680397443950598,0.9999375072456697
1263997,9.9,36,591,113064,Salaried,1.09,316759,4,2,Yes,7.154844725111441,0.9992195387688543
172402,10.4,84,654,184823,Salaried,0.87,489858,2,0,No,2.121171881565967,0.8929440071373803
1216588,10.75,36,784,121511,Salaried,0.21,1551832,0,1,No,3.2518157190158363,0.9627383031765918
488661,14.35,72,510,160830,Self-Employed,0.4,10514,2,1,Yes,4.075677578809923,0.9833028247945372
448929,10.66,48,343,18178,Self-Employed,0.45,47456,2,2,Yes,12.970551032383467,0.999997672121826
630466,11.38,36,840,46831,Contractual,0.94,7233,1,1,No,4.166440128689686,0.984729439958282
623695,8.85,36,870,148248,Salaried,0.98,1311822,1,2,No,1.7166316982353893,0.8476944688810351
513556,10.48,24,882,118306,Salaried,0.52,1114709,1,0,No,0.5169404313108941,0.6264320589605613
625278,8.73,60,391,179726,Salaried,0.56,833147,1,1,Yes,5.7302187719083495,0.9967641378538737
1043176,6.88,36,564,172699,Self-Employed,0.15,1526985,2,1,Yes,4.958795283508688,0.9930275745456698
1228049,13.24,48,519,198622,Salaried,0.42,896977,1,0,Yes,4.429520106869665,0.9882202088426596
1033049,14.02,36,741,127025,Salaried,0.6,628373,2,1,No,3.4014596208095518,0.9677501209256042
528007,13.43,48,550,190982,Salaried,0.23,633389,4,1,Yes,4.002241863980201,0.9820533446630964
894573,11.56,72,433,105417,Salaried,0.6,1448048,4,0,Yes,6.792479011924073,0.9988790744669822
1515585,10.56,84,875,181494,Salaried,1.04,1157260,2,2,No,2.9911819894872558,0.9521741649845894
1417290,16.36,36,789,26984,Salaried,0.74,1375520,2,0,Yes,15.699670817274432,0.9999998480434131
1324732,12.23,60,784,104312,Salaried,0.19,1570692,2,2,No,4.726745903315694,0.9912224869715889
1267540,11.75,60,769,98291,Salaried,0.31,619225,0,2,No,4.623570043713735,0.9902777659583698
575303,6.31,48,873,22135,Self-Employed,0.62,1614412,1,1,Yes,7.889361155033506,0.9996254314747323
1160389,10.09,84,744,15320,Self-Employed,0.5,1257848,0,0,Yes,23.142188859878154,0.9999999999109825
77712,10.56,24,568,167756,Salaried,0.49,1484159,1,1,Yes,2.874973270702687,0.9465953189802673
1723361,10.79,24,566,103774,Self-Employed,0.68,1963853,1,1,Yes,7.7948933869113,0.9995883368478196
1865790,12.96,72,233,167961,Salaried,0.74,1686679,3,2,Yes,10.11854148284423,0.9999596767288157
162816,12.4,36,827,113071,Salaried,0.98,1269570,2,1,No,0.8206501106974082,0.6943743231360522
1227354,13.29,60,819,194971,Contractual,0.48,987886,2,1,No,2.083017779567218,0.8892416066477408
1685156,15.18,72,277,156842,Self-Employed,0.99,127602,3,0,Yes,8.684287129722906,0.9998308046070229
335977,15.76,12,339,185393,Self-Employed,0.47,1699134,1,1,Yes,5.128339297240637,0.9941085209425722
185230,14.62,72,421,124863,Salaried,0.16,1961328,6,1,Yes,5.180706430247552,0.9944074208199881
1816616,17.47,36,685,56777,Salaried,0.71,1992285,2,2,Yes,11.276856276896163,0.9999873375411662
856741,6.22,48,362,61250,Contractual,0.75,812002,4,3,Yes,10.85794911564626,0.9999807494007227
319114,8.35,48,694,88034,Salaried,1.13,1472047,2,0,No,2.8036351447546783,0.9428719446591965
1433194,6.09,72,506,119940,Salaried,0.9,1594046,0,0,Yes,6.877277388694347,0.9989701146614457
1054208,13.77,12,421,55130,Self-Employed,1.11,1350093,3,0,Yes,9.923166062035188,0.9999509767109743
1931548,16.78,36,892,195418,Self-Employed,1.1,1353739,1,2,No,2.5869226819774362,0.9300151887719164
201456,8.92,48,813,148609,Contractual,0.77,193691,1,2,No,1.3413499765604149,0.7927118569337963
1903025,17.12,60,477,30216,Salaried,0.68,278187,2,0,Yes,21.86954500926661,0.9999999996821829
912312,6.72,48,497,99149,Contractual,0.71,1487324,1,3,Yes,7.414427235776458,0.9993978654012786
1204146,17.21,24,441,18009,Salaried,1.18,232362,3,0,Yes,23.786903798100955,0.9999999999532825
320846,10.22,36,617,104904,Salaried,0.95,197008,2,0,No,3.175875085792725,0.9599162523083876
50404,7.22,36,433,175399,Self-Employed,0.22,281383,4,2,Yes,5.342543630997516,0.9952390874303978
1008447,11.83,60,683,160281,Salaried,0.96,1190064,0,2,No,3.7556898291126206,0.9771500173035795
753286,9.08,36,361,194515,Salaried,0.29,1707348,2,1,Yes,6.2111244548406725,0.9979970404615668
1373483,9.42,24,804,30029,Self-Employed,0.59,868408,2,1,Yes,14.432565819707616,0.9999994604694133
1772320,9.69,84,538,117171,Salaried,0.33,548694,2,1,Yes,7.782278119159177,0.9995831128903958
765460,15.64,12,318,129456,Salaried,0.86,1312595,3,2,Yes,7.5345357804968485,0.9994659760912399
934574,12.47,84,367,77559,Salaried,1.07,1561023,3,2,Yes,9.233787110457845,0.9999023269409065
1763796,9.74,48,360,79892,Salaried,0.42,495288,0,2,Yes,11.679509621322119,0.9999915345559519
285365,13.32,60,428,85409,Salaried,0.19,1447544,2,1,Yes,4.988347527778104,0.9932292357967784
392786,14.59,36,324,154707,Self-Employed,0.43,479969,2,3,Yes,6.577837437866418,0.9986110779348368
